asv	sample	count
467d3544afb1a6534dce25b51ddc20ce	651	65
467d3544afb1a6534dce25b51ddc20ce	653	70
467d3544afb1a6534dce25b51ddc20ce	655	41
46a594697c27d4bed4f5e180b03355ea	575	388
46d24dba43e629b9d9dc747c5d4e603b	390	7
46d434895d548c95951c3b09df6f2b7c	383	3
46d434895d548c95951c3b09df6f2b7c	390	8
46d434895d548c95951c3b09df6f2b7c	424	8
46d434895d548c95951c3b09df6f2b7c	432	4
46d434895d548c95951c3b09df6f2b7c	454	10
46d434895d548c95951c3b09df6f2b7c	489	7
46d434895d548c95951c3b09df6f2b7c	501	12
46d434895d548c95951c3b09df6f2b7c	511	3
46d434895d548c95951c3b09df6f2b7c	547	22
46d434895d548c95951c3b09df6f2b7c	565	7
46d434895d548c95951c3b09df6f2b7c	574	4
46d434895d548c95951c3b09df6f2b7c	575	13
46d434895d548c95951c3b09df6f2b7c	587	15
46d434895d548c95951c3b09df6f2b7c	651	7
46d434895d548c95951c3b09df6f2b7c	652	8
46d434895d548c95951c3b09df6f2b7c	654	3
46d434895d548c95951c3b09df6f2b7c	672	5
46d434895d548c95951c3b09df6f2b7c	673	3
46e179c5660cdc3e199a0550417afa7f	381	4
46e179c5660cdc3e199a0550417afa7f	386	6
46e179c5660cdc3e199a0550417afa7f	391	10
46e179c5660cdc3e199a0550417afa7f	399	9
46e179c5660cdc3e199a0550417afa7f	419	12
46e179c5660cdc3e199a0550417afa7f	424	5
46e179c5660cdc3e199a0550417afa7f	429	14
46e179c5660cdc3e199a0550417afa7f	430	11
46e179c5660cdc3e199a0550417afa7f	501	7
46e179c5660cdc3e199a0550417afa7f	547	5
46e179c5660cdc3e199a0550417afa7f	563	21
46e179c5660cdc3e199a0550417afa7f	575	4
46e179c5660cdc3e199a0550417afa7f	588	5
46e179c5660cdc3e199a0550417afa7f	613	11
46e179c5660cdc3e199a0550417afa7f	617	7
46e179c5660cdc3e199a0550417afa7f	623	8
46e179c5660cdc3e199a0550417afa7f	652	5
46e179c5660cdc3e199a0550417afa7f	653	20
46e179c5660cdc3e199a0550417afa7f	654	33
46e179c5660cdc3e199a0550417afa7f	664	31
46e179c5660cdc3e199a0550417afa7f	685	42
46e179c5660cdc3e199a0550417afa7f	686	10
46f15d27907630e1ed68d06a6cd3b2b4	380	33
46f15d27907630e1ed68d06a6cd3b2b4	383	14
46f15d27907630e1ed68d06a6cd3b2b4	430	25
46f15d27907630e1ed68d06a6cd3b2b4	547	18
46f15d27907630e1ed68d06a6cd3b2b4	555	185
46f15d27907630e1ed68d06a6cd3b2b4	587	56
46f15d27907630e1ed68d06a6cd3b2b4	588	41
46f15d27907630e1ed68d06a6cd3b2b4	652	11
46f2b742da478db62bd0d2836528e901	390	8
46f2b742da478db62bd0d2836528e901	399	17
46f2b742da478db62bd0d2836528e901	419	12
46f2b742da478db62bd0d2836528e901	424	12
46f2b742da478db62bd0d2836528e901	432	7
46f2b742da478db62bd0d2836528e901	489	6
46f2b742da478db62bd0d2836528e901	651	34
46f2b742da478db62bd0d2836528e901	654	32
46f2b742da478db62bd0d2836528e901	664	4
470c5c6ecdd32d0a9105d06f9ba651ef	587	39
470c5c6ecdd32d0a9105d06f9ba651ef	676	29
471b76bcb81809c63868da5ce42f8bed	383	14
471d03445b8f6a6df6593bb4bc14ba25	565	100
472d94dbbe4c196402ea56fd954f8d4f	380	85
472d94dbbe4c196402ea56fd954f8d4f	382	34
472d94dbbe4c196402ea56fd954f8d4f	383	6
472d94dbbe4c196402ea56fd954f8d4f	386	51
472d94dbbe4c196402ea56fd954f8d4f	390	42
472d94dbbe4c196402ea56fd954f8d4f	391	6
472d94dbbe4c196402ea56fd954f8d4f	399	40
472d94dbbe4c196402ea56fd954f8d4f	419	24
472d94dbbe4c196402ea56fd954f8d4f	459	86
472d94dbbe4c196402ea56fd954f8d4f	462	50
472d94dbbe4c196402ea56fd954f8d4f	492	98
472d94dbbe4c196402ea56fd954f8d4f	511	9
472d94dbbe4c196402ea56fd954f8d4f	547	36
472d94dbbe4c196402ea56fd954f8d4f	555	14
472d94dbbe4c196402ea56fd954f8d4f	574	25
472d94dbbe4c196402ea56fd954f8d4f	575	5
472d94dbbe4c196402ea56fd954f8d4f	576	5
472d94dbbe4c196402ea56fd954f8d4f	588	21
472d94dbbe4c196402ea56fd954f8d4f	613	6
472d94dbbe4c196402ea56fd954f8d4f	617	11
472d94dbbe4c196402ea56fd954f8d4f	650	16
472d94dbbe4c196402ea56fd954f8d4f	653	5
472d94dbbe4c196402ea56fd954f8d4f	655	11
472d94dbbe4c196402ea56fd954f8d4f	672	72
472d94dbbe4c196402ea56fd954f8d4f	677	90
472d94dbbe4c196402ea56fd954f8d4f	686	24
4730169a41e5406ec32233183c590791	547	10
4730169a41e5406ec32233183c590791	651	191
47554e23ce26462ed453dce66b2d42b2	419	22
4757dbc65772f389c07f6420f86836c9	382	28
4757dbc65772f389c07f6420f86836c9	383	35
4757dbc65772f389c07f6420f86836c9	390	65
4757dbc65772f389c07f6420f86836c9	419	239
4757dbc65772f389c07f6420f86836c9	424	1179
4757dbc65772f389c07f6420f86836c9	429	37
4757dbc65772f389c07f6420f86836c9	430	8
4757dbc65772f389c07f6420f86836c9	454	27
4757dbc65772f389c07f6420f86836c9	575	18
4757dbc65772f389c07f6420f86836c9	615	40
4757dbc65772f389c07f6420f86836c9	651	187
4757dbc65772f389c07f6420f86836c9	652	73
4757dbc65772f389c07f6420f86836c9	654	67
4757dbc65772f389c07f6420f86836c9	655	115
4757dbc65772f389c07f6420f86836c9	672	41
4757dbc65772f389c07f6420f86836c9	676	54
4757dbc65772f389c07f6420f86836c9	677	7
4757dbc65772f389c07f6420f86836c9	685	51
4757dbc65772f389c07f6420f86836c9	686	24
475904d3cb2b9ec71fd59eae32054754	399	8
475904d3cb2b9ec71fd59eae32054754	426	10
4773aba83299698e4ae2e5ddb73b4701	398	4
4773aba83299698e4ae2e5ddb73b4701	426	25
4773aba83299698e4ae2e5ddb73b4701	587	38
478188561f76e83ea2f90c7310a7c620	650	74
47988ab5482a61eb3d0919a0f259c3de	380	208
47988ab5482a61eb3d0919a0f259c3de	383	45
47988ab5482a61eb3d0919a0f259c3de	555	291
47988ab5482a61eb3d0919a0f259c3de	576	215
47988ab5482a61eb3d0919a0f259c3de	615	34
47988ab5482a61eb3d0919a0f259c3de	655	92
47988ab5482a61eb3d0919a0f259c3de	664	81
47988ab5482a61eb3d0919a0f259c3de	672	33
47988ab5482a61eb3d0919a0f259c3de	673	34
47a7a474e2833b2bfcbb06f533f63da0	381	16
47a7a474e2833b2bfcbb06f533f63da0	676	34
47ac5dc9d7df20e61ac882f21e095a4c	462	43
47ac5dc9d7df20e61ac882f21e095a4c	617	18
47c3d1bdeca035782311191d62fada80	652	3
47c3d1bdeca035782311191d62fada80	653	13
47c3d1bdeca035782311191d62fada80	672	9
47c3d1bdeca035782311191d62fada80	685	8
47e9460bf281f462075b7048391301de	380	6721
47e9460bf281f462075b7048391301de	381	6396
47e9460bf281f462075b7048391301de	382	751
47e9460bf281f462075b7048391301de	383	247
47e9460bf281f462075b7048391301de	386	548
47e9460bf281f462075b7048391301de	390	341
47e9460bf281f462075b7048391301de	391	962
47e9460bf281f462075b7048391301de	398	295
47e9460bf281f462075b7048391301de	399	400
47e9460bf281f462075b7048391301de	419	590
47e9460bf281f462075b7048391301de	422	5493
47e9460bf281f462075b7048391301de	424	9579
47e9460bf281f462075b7048391301de	426	567
47e9460bf281f462075b7048391301de	429	8380
47e9460bf281f462075b7048391301de	430	181
47e9460bf281f462075b7048391301de	431	10792
47e9460bf281f462075b7048391301de	432	5649
47e9460bf281f462075b7048391301de	454	6795
47e9460bf281f462075b7048391301de	459	1870
47e9460bf281f462075b7048391301de	462	8265
47e9460bf281f462075b7048391301de	472	2399
47e9460bf281f462075b7048391301de	474	6909
47e9460bf281f462075b7048391301de	480	4073
47e9460bf281f462075b7048391301de	489	3797
47e9460bf281f462075b7048391301de	492	925
47e9460bf281f462075b7048391301de	501	3273
47e9460bf281f462075b7048391301de	511	3479
47e9460bf281f462075b7048391301de	547	12200
47e9460bf281f462075b7048391301de	555	2773
47e9460bf281f462075b7048391301de	563	419
47e9460bf281f462075b7048391301de	565	15062
47e9460bf281f462075b7048391301de	574	9056
47e9460bf281f462075b7048391301de	575	9483
47e9460bf281f462075b7048391301de	576	13341
47e9460bf281f462075b7048391301de	587	1142
47e9460bf281f462075b7048391301de	588	6811
47e9460bf281f462075b7048391301de	613	16007
47e9460bf281f462075b7048391301de	615	4796
47e9460bf281f462075b7048391301de	617	1893
47e9460bf281f462075b7048391301de	623	7760
47e9460bf281f462075b7048391301de	650	9114
47e9460bf281f462075b7048391301de	651	4408
47e9460bf281f462075b7048391301de	652	293
47e9460bf281f462075b7048391301de	653	7838
47e9460bf281f462075b7048391301de	654	17439
47e9460bf281f462075b7048391301de	655	1735
47e9460bf281f462075b7048391301de	664	2476
47e9460bf281f462075b7048391301de	672	544
47e9460bf281f462075b7048391301de	673	711
47e9460bf281f462075b7048391301de	676	3021
47e9460bf281f462075b7048391301de	677	2459
47e9460bf281f462075b7048391301de	685	1244
47e9460bf281f462075b7048391301de	686	7376
47ed4905eb2cd9fb68ae0339375a5d44	617	8
47ee6f7f0345c4baf7239bf5b61aab20	383	5
47ee6f7f0345c4baf7239bf5b61aab20	391	43
47ee6f7f0345c4baf7239bf5b61aab20	419	58
47ee6f7f0345c4baf7239bf5b61aab20	459	101
47ee6f7f0345c4baf7239bf5b61aab20	480	7
47ee6f7f0345c4baf7239bf5b61aab20	489	25
47ee6f7f0345c4baf7239bf5b61aab20	501	3
47ee6f7f0345c4baf7239bf5b61aab20	555	564
47ee6f7f0345c4baf7239bf5b61aab20	575	16
47ee6f7f0345c4baf7239bf5b61aab20	613	110
47ee6f7f0345c4baf7239bf5b61aab20	615	53
47ee6f7f0345c4baf7239bf5b61aab20	650	43
47ee6f7f0345c4baf7239bf5b61aab20	651	111
47ee6f7f0345c4baf7239bf5b61aab20	652	23
47ee6f7f0345c4baf7239bf5b61aab20	653	135
47ee6f7f0345c4baf7239bf5b61aab20	654	5
47ee6f7f0345c4baf7239bf5b61aab20	655	9
47ee6f7f0345c4baf7239bf5b61aab20	664	465
47ee6f7f0345c4baf7239bf5b61aab20	672	221
47ee6f7f0345c4baf7239bf5b61aab20	673	256
47ee6f7f0345c4baf7239bf5b61aab20	676	77
47ee6f7f0345c4baf7239bf5b61aab20	677	206
47ee6f7f0345c4baf7239bf5b61aab20	686	13
47fd0e661bdf8651da2212ee69cd81a4	462	28
480af53709759b7fc2402aa8fb73d91f	426	73
481ab77e1faf7553327564bbe7f4e76f	391	10
48483ebd36a162cca52954621b1868d5	501	6
48587ee0ade7cc846d1b0cc742a73354	613	36
485b1d5fc4cd2d82878fdab5bf09dc0e	547	7
4865e9b5a90863a8a7b1a843bd8d7c95	391	41
4865e9b5a90863a8a7b1a843bd8d7c95	652	294
4865e9b5a90863a8a7b1a843bd8d7c95	685	16
4873bf4861d68290846fbf9c3ff3a3cd	655	10
4885984e0dac36ee4f1d5e1722a2879b	492	3
4885984e0dac36ee4f1d5e1722a2879b	501	3
4885984e0dac36ee4f1d5e1722a2879b	651	2
489f413b698f8eabf238e39015ffb723	462	15
48c9e882b29135c86dbd16bc9e6946a5	383	7
48c9e882b29135c86dbd16bc9e6946a5	422	5
48c9e882b29135c86dbd16bc9e6946a5	429	8
48c9e882b29135c86dbd16bc9e6946a5	459	52
48c9e882b29135c86dbd16bc9e6946a5	462	56
48c9e882b29135c86dbd16bc9e6946a5	492	8
48c9e882b29135c86dbd16bc9e6946a5	547	5
48c9e882b29135c86dbd16bc9e6946a5	555	31
48c9e882b29135c86dbd16bc9e6946a5	563	21
48c9e882b29135c86dbd16bc9e6946a5	574	24
48c9e882b29135c86dbd16bc9e6946a5	575	17
48c9e882b29135c86dbd16bc9e6946a5	613	19
48c9e882b29135c86dbd16bc9e6946a5	615	8
48c9e882b29135c86dbd16bc9e6946a5	617	5
48c9e882b29135c86dbd16bc9e6946a5	623	8
48c9e882b29135c86dbd16bc9e6946a5	650	11
48c9e882b29135c86dbd16bc9e6946a5	651	4
48c9e882b29135c86dbd16bc9e6946a5	655	6
48c9e882b29135c86dbd16bc9e6946a5	672	15
48d249b9dfab2174ae01f60ba2ee377b	615	17
48d9da1ae0e6a38b294fe1c3830ce01c	511	521
48dca593e689d9f81c49785f8f30d303	419	125
48dca593e689d9f81c49785f8f30d303	615	155
48dca593e689d9f81c49785f8f30d303	664	177
48fba242916dd70813fee2c0139901a6	391	111
48fba242916dd70813fee2c0139901a6	424	675
48fba242916dd70813fee2c0139901a6	429	11
48fba242916dd70813fee2c0139901a6	431	310
48fba242916dd70813fee2c0139901a6	492	873
48fba242916dd70813fee2c0139901a6	574	20
48fba242916dd70813fee2c0139901a6	587	14
48fba242916dd70813fee2c0139901a6	650	374
48fba242916dd70813fee2c0139901a6	653	58
48ff45a5c739660bd6b82cfec43c0598	386	9
49088531a04afb66aeeb6e0db56e4a59	422	14
49088531a04afb66aeeb6e0db56e4a59	429	14
49088531a04afb66aeeb6e0db56e4a59	462	74
49088531a04afb66aeeb6e0db56e4a59	555	14
49088531a04afb66aeeb6e0db56e4a59	672	17
49088531a04afb66aeeb6e0db56e4a59	686	38
4914f7ee7783a81bb638909f66c0dab1	459	37
492490a13078afca3e341671f966f798	462	155
49259d87e356850c9d234c4a37ce4a54	472	13
4926ea66e6c5b142488d71325d78c60e	422	11
4926ea66e6c5b142488d71325d78c60e	650	3
4932d2a954d3c73acd0d4cbad9cce05d	380	11
493d5b2697ee7388dacb4144beab7447	617	28
494af41e11267511d25739205a669409	399	67
494e27bef2c0e387f42fafffcf944f2b	380	6
494e27bef2c0e387f42fafffcf944f2b	588	12
495aa05925b8c53330a87069df17e42f	380	30
495aa05925b8c53330a87069df17e42f	381	111
495aa05925b8c53330a87069df17e42f	391	68
495aa05925b8c53330a87069df17e42f	399	86
495aa05925b8c53330a87069df17e42f	419	271
495aa05925b8c53330a87069df17e42f	422	26
495aa05925b8c53330a87069df17e42f	424	49
495aa05925b8c53330a87069df17e42f	426	36
495aa05925b8c53330a87069df17e42f	431	71
495aa05925b8c53330a87069df17e42f	454	187
495aa05925b8c53330a87069df17e42f	459	135
495aa05925b8c53330a87069df17e42f	492	72
495aa05925b8c53330a87069df17e42f	501	28
495aa05925b8c53330a87069df17e42f	511	225
495aa05925b8c53330a87069df17e42f	547	60
495aa05925b8c53330a87069df17e42f	555	126
495aa05925b8c53330a87069df17e42f	563	90
495aa05925b8c53330a87069df17e42f	565	29
495aa05925b8c53330a87069df17e42f	574	460
495aa05925b8c53330a87069df17e42f	575	91
495aa05925b8c53330a87069df17e42f	576	694
495aa05925b8c53330a87069df17e42f	587	28
495aa05925b8c53330a87069df17e42f	588	53
495aa05925b8c53330a87069df17e42f	615	286
495aa05925b8c53330a87069df17e42f	617	21
495aa05925b8c53330a87069df17e42f	651	445
495aa05925b8c53330a87069df17e42f	653	102
495aa05925b8c53330a87069df17e42f	654	99
495aa05925b8c53330a87069df17e42f	655	1388
495aa05925b8c53330a87069df17e42f	672	427
495aa05925b8c53330a87069df17e42f	673	37
495aa05925b8c53330a87069df17e42f	676	27
49a586607987368235bc436aea1fdddd	472	23
49c1f363a9e0aec034e5f549baf1e28e	575	34
49d9df7e3d9ae15469340cdcf770f9b5	492	16
49e150b27d987c351f1c82fa072211b9	613	78
49e7851577846b1795eb42c8c4cf87ab	555	65
49f7a0577a25911843048c71ab1ebc91	454	275
4a0890b69c062f4cc985381cb712fe28	489	40
4a0890b69c062f4cc985381cb712fe28	501	27
4a0890b69c062f4cc985381cb712fe28	565	117
4a0890b69c062f4cc985381cb712fe28	575	68
4a0890b69c062f4cc985381cb712fe28	576	94
4a0890b69c062f4cc985381cb712fe28	623	166
4a0890b69c062f4cc985381cb712fe28	653	38
4a0890b69c062f4cc985381cb712fe28	655	237
4a0890b69c062f4cc985381cb712fe28	677	141
4a0890b69c062f4cc985381cb712fe28	685	59
4a0890b69c062f4cc985381cb712fe28	686	19
4a097eda88dc84250241fd19da172124	398	19
4a097eda88dc84250241fd19da172124	429	22
4a097eda88dc84250241fd19da172124	462	54
4a097eda88dc84250241fd19da172124	511	28
4a097eda88dc84250241fd19da172124	613	6
4a097eda88dc84250241fd19da172124	650	17
4a097eda88dc84250241fd19da172124	655	21
4a097eda88dc84250241fd19da172124	673	14
4a097eda88dc84250241fd19da172124	686	18
4a2ea6ff754b1dfc90c44b6fd83dc469	655	8
4a4e86af926affb40a7ff631b910e935	685	7
4a50973caef8c1ce2eb70ff689f2bb9f	390	3
4a50973caef8c1ce2eb70ff689f2bb9f	492	13
4a50973caef8c1ce2eb70ff689f2bb9f	547	5
4a50973caef8c1ce2eb70ff689f2bb9f	587	20
4a50973caef8c1ce2eb70ff689f2bb9f	615	5
4a50973caef8c1ce2eb70ff689f2bb9f	651	3
4a513d089434e3fa67716776bd6e7147	380	47
4a513d089434e3fa67716776bd6e7147	381	3
4a513d089434e3fa67716776bd6e7147	382	28
4a513d089434e3fa67716776bd6e7147	472	3
4a513d089434e3fa67716776bd6e7147	575	258
4a513d089434e3fa67716776bd6e7147	654	3
4a513d089434e3fa67716776bd6e7147	672	111
4a513d089434e3fa67716776bd6e7147	673	30
4a5b34018cda04b4533c284c4375176d	652	9
4a638b30331e1e09f42188bd24edfd12	426	31
4a71391caab0d47402a6563e86868903	382	4
4a71391caab0d47402a6563e86868903	391	4
4a71391caab0d47402a6563e86868903	424	3
4a71391caab0d47402a6563e86868903	575	11
4a71391caab0d47402a6563e86868903	576	9
4a71391caab0d47402a6563e86868903	651	6
4a71391caab0d47402a6563e86868903	655	11
4a71391caab0d47402a6563e86868903	672	5
4a71391caab0d47402a6563e86868903	673	5
4a76fa3a7bb62fdbef74d2e30bcba293	422	102
4a89db8ec2f5390f0b8e6567d45e6429	430	3
4a89db8ec2f5390f0b8e6567d45e6429	575	3
4a89db8ec2f5390f0b8e6567d45e6429	655	7
4a8ac5b15619fcae598ca8f277123a04	382	34
4a8ac5b15619fcae598ca8f277123a04	383	10
4a8ac5b15619fcae598ca8f277123a04	390	49
4a8ac5b15619fcae598ca8f277123a04	489	77
4a8ac5b15619fcae598ca8f277123a04	501	10
4a8ac5b15619fcae598ca8f277123a04	565	14
4a8ac5b15619fcae598ca8f277123a04	588	20
4a8ac5b15619fcae598ca8f277123a04	623	239
4a8ac5b15619fcae598ca8f277123a04	650	34
4a8ac5b15619fcae598ca8f277123a04	655	30
4a8ac5b15619fcae598ca8f277123a04	664	41
4a8ac5b15619fcae598ca8f277123a04	673	69
4a8ac5b15619fcae598ca8f277123a04	677	78
4a8ac5b15619fcae598ca8f277123a04	685	67
4a9693e86891fb1d1998d6699f322e04	677	108
4a99a536c046cc9dd2ca7ff0a982671a	390	15
4a9ae94d43db3ccc25e2ef51b696925f	459	78
4a9ae94d43db3ccc25e2ef51b696925f	472	52
4a9ae94d43db3ccc25e2ef51b696925f	613	21
4aa0c934961f5a9af5b80ae76bc9681c	650	4
4aa0c934961f5a9af5b80ae76bc9681c	664	29
4aa0c934961f5a9af5b80ae76bc9681c	686	7
4aa577f56dac119dfef988617b5b3fef	426	12
4aadb0a38b36911fcc870e00dd90dab9	511	9
4acccf9fc8d4d136bfa72c7d3e3731f9	383	18
4acccf9fc8d4d136bfa72c7d3e3731f9	386	121
4acccf9fc8d4d136bfa72c7d3e3731f9	391	36
4acccf9fc8d4d136bfa72c7d3e3731f9	399	15
4acccf9fc8d4d136bfa72c7d3e3731f9	429	10
4acccf9fc8d4d136bfa72c7d3e3731f9	430	48
4acccf9fc8d4d136bfa72c7d3e3731f9	459	16
4acccf9fc8d4d136bfa72c7d3e3731f9	462	197
4acccf9fc8d4d136bfa72c7d3e3731f9	474	6
4acccf9fc8d4d136bfa72c7d3e3731f9	489	7
4acccf9fc8d4d136bfa72c7d3e3731f9	492	45
4acccf9fc8d4d136bfa72c7d3e3731f9	501	18
4acccf9fc8d4d136bfa72c7d3e3731f9	547	14
4acccf9fc8d4d136bfa72c7d3e3731f9	555	11
4acccf9fc8d4d136bfa72c7d3e3731f9	574	13
4acccf9fc8d4d136bfa72c7d3e3731f9	575	13
4acccf9fc8d4d136bfa72c7d3e3731f9	587	84
4acccf9fc8d4d136bfa72c7d3e3731f9	588	7
4acccf9fc8d4d136bfa72c7d3e3731f9	617	21
4acccf9fc8d4d136bfa72c7d3e3731f9	623	19
4acccf9fc8d4d136bfa72c7d3e3731f9	651	11
4acccf9fc8d4d136bfa72c7d3e3731f9	652	16
4acccf9fc8d4d136bfa72c7d3e3731f9	677	25
4ae936a43620334c404f8a76342c9572	623	7
4b12e37df9196266f817535d4aac1075	547	24
4b12e37df9196266f817535d4aac1075	615	15
4b20ffab174f76adfe021b5016f31ec2	613	10
4b21525a801f7aaaf3989efe96110d32	547	10
4b21525a801f7aaaf3989efe96110d32	555	36
4b269ad0444a89d9b553df388ccc599d	382	12
4b33bab9e4b6bf7e5c1dfb0f93180409	459	22
4b3c86f7442d14f9d0e4695b5fa95abc	381	26
4b3c86f7442d14f9d0e4695b5fa95abc	422	24
4b3c86f7442d14f9d0e4695b5fa95abc	429	65
4b3c86f7442d14f9d0e4695b5fa95abc	432	46
4b3c86f7442d14f9d0e4695b5fa95abc	454	78
4b3c86f7442d14f9d0e4695b5fa95abc	462	168
4b3c86f7442d14f9d0e4695b5fa95abc	480	32
4b3c86f7442d14f9d0e4695b5fa95abc	489	84
4b3c86f7442d14f9d0e4695b5fa95abc	547	178
4b3c86f7442d14f9d0e4695b5fa95abc	555	61
4b3c86f7442d14f9d0e4695b5fa95abc	563	42
4b3c86f7442d14f9d0e4695b5fa95abc	565	54
4b3c86f7442d14f9d0e4695b5fa95abc	574	74
4b3c86f7442d14f9d0e4695b5fa95abc	588	24
4b3c86f7442d14f9d0e4695b5fa95abc	613	81
4b3c86f7442d14f9d0e4695b5fa95abc	615	20
4b3c86f7442d14f9d0e4695b5fa95abc	653	106
4b42b459f377d391b699c6bfdd26ac93	383	7
4b51288b7459392f59f078137a04958c	462	8
4b82862efb684c48af9a7fcc967a8c0c	383	16
4b87d617037fa67943dffc6a3c61d1c8	380	49
4b87d617037fa67943dffc6a3c61d1c8	383	7
4b87d617037fa67943dffc6a3c61d1c8	386	48
4b87d617037fa67943dffc6a3c61d1c8	391	254
4b87d617037fa67943dffc6a3c61d1c8	399	43
4b87d617037fa67943dffc6a3c61d1c8	422	54
4b87d617037fa67943dffc6a3c61d1c8	426	36
4b87d617037fa67943dffc6a3c61d1c8	454	11
4b87d617037fa67943dffc6a3c61d1c8	462	52
4b87d617037fa67943dffc6a3c61d1c8	489	86
4b87d617037fa67943dffc6a3c61d1c8	501	35
4b87d617037fa67943dffc6a3c61d1c8	563	26
4b87d617037fa67943dffc6a3c61d1c8	565	6
4b87d617037fa67943dffc6a3c61d1c8	574	143
4b87d617037fa67943dffc6a3c61d1c8	587	89
4b87d617037fa67943dffc6a3c61d1c8	588	39
4b87d617037fa67943dffc6a3c61d1c8	623	94
4b87d617037fa67943dffc6a3c61d1c8	651	61
4b87d617037fa67943dffc6a3c61d1c8	652	57
4b87d617037fa67943dffc6a3c61d1c8	653	113
4b87d617037fa67943dffc6a3c61d1c8	685	38
4b87d617037fa67943dffc6a3c61d1c8	686	64
4bbd55ff15a8fe65f9b31c9953a3af4f	426	6
4bd7b69864ac3638a85bf428ff1b337f	380	506
4bd7b69864ac3638a85bf428ff1b337f	399	869
4bd7b69864ac3638a85bf428ff1b337f	472	181
4be25f2076a709e570404ee18dfc702f	386	4
4be25f2076a709e570404ee18dfc702f	391	8
4be25f2076a709e570404ee18dfc702f	399	5
4be25f2076a709e570404ee18dfc702f	419	10
4be25f2076a709e570404ee18dfc702f	432	5
4be25f2076a709e570404ee18dfc702f	454	14
4be25f2076a709e570404ee18dfc702f	459	11
4be25f2076a709e570404ee18dfc702f	462	9
4be25f2076a709e570404ee18dfc702f	489	14
4be25f2076a709e570404ee18dfc702f	492	3
4be25f2076a709e570404ee18dfc702f	511	4
4be25f2076a709e570404ee18dfc702f	547	6
4be25f2076a709e570404ee18dfc702f	555	11
4be25f2076a709e570404ee18dfc702f	565	6
4be25f2076a709e570404ee18dfc702f	574	12
4be25f2076a709e570404ee18dfc702f	588	15
4be25f2076a709e570404ee18dfc702f	613	22
4be25f2076a709e570404ee18dfc702f	615	6
4be25f2076a709e570404ee18dfc702f	617	3
4be25f2076a709e570404ee18dfc702f	650	7
4be25f2076a709e570404ee18dfc702f	651	23
4be25f2076a709e570404ee18dfc702f	653	9
4be25f2076a709e570404ee18dfc702f	654	29
4be25f2076a709e570404ee18dfc702f	655	22
4be25f2076a709e570404ee18dfc702f	664	3
4be25f2076a709e570404ee18dfc702f	676	6
4bf7a148564433531f6fc646e394b81e	686	6
4c525448def3e91990aeaa49d81b0633	380	11
4c525448def3e91990aeaa49d81b0633	382	13
4c525448def3e91990aeaa49d81b0633	383	12
4c525448def3e91990aeaa49d81b0633	386	4
4c525448def3e91990aeaa49d81b0633	390	6
4c525448def3e91990aeaa49d81b0633	398	6
4c525448def3e91990aeaa49d81b0633	399	23
4c525448def3e91990aeaa49d81b0633	424	9
4c525448def3e91990aeaa49d81b0633	430	9
4c525448def3e91990aeaa49d81b0633	480	5
4c525448def3e91990aeaa49d81b0633	489	5
4c525448def3e91990aeaa49d81b0633	492	12
4c525448def3e91990aeaa49d81b0633	511	7
4c525448def3e91990aeaa49d81b0633	565	7
4c525448def3e91990aeaa49d81b0633	575	3
4c525448def3e91990aeaa49d81b0633	576	5
4c525448def3e91990aeaa49d81b0633	588	5
4c525448def3e91990aeaa49d81b0633	613	11
4c525448def3e91990aeaa49d81b0633	617	4
4c525448def3e91990aeaa49d81b0633	651	5
4c525448def3e91990aeaa49d81b0633	654	17
4c525448def3e91990aeaa49d81b0633	655	4
4c525448def3e91990aeaa49d81b0633	664	13
4c525448def3e91990aeaa49d81b0633	672	4
4c525448def3e91990aeaa49d81b0633	676	9
4c525448def3e91990aeaa49d81b0633	677	12
4c525448def3e91990aeaa49d81b0633	685	3
4c57f1b1174fde7306d6d704c2abc661	419	8
4c6a5a07f5da1370432a0ca1c48cfe93	613	21
4c743a9b28b569f65daa508efa715e84	391	11
4c743a9b28b569f65daa508efa715e84	462	16
4c743a9b28b569f65daa508efa715e84	555	17
4c743a9b28b569f65daa508efa715e84	574	12
4c743a9b28b569f65daa508efa715e84	650	10
4c743a9b28b569f65daa508efa715e84	673	14
4c7fe4c463b53f42ef7bc8c362e86af0	555	7
4c826b846ef0155782e05df58f2b5822	617	59
4c826b846ef0155782e05df58f2b5822	677	102
4c8eee4728cd900974af24c878ceb083	574	23
4c9e16e0624ded54ef82a815834df755	565	59
4cd70a8021bd1c622bdb433fbe32c2ab	380	28
4cd70a8021bd1c622bdb433fbe32c2ab	390	4
4cdad12d33ef4221df2de26db2bb2ddc	426	70
4cdad12d33ef4221df2de26db2bb2ddc	511	78
4ce8c119271442cd0425ecb561526388	454	75
4ce8c119271442cd0425ecb561526388	511	95
4ce8c119271442cd0425ecb561526388	547	54
4ce8c119271442cd0425ecb561526388	588	65
4ce8c119271442cd0425ecb561526388	615	241
4ce8c119271442cd0425ecb561526388	650	170
4ce8c119271442cd0425ecb561526388	651	212
4ce8c119271442cd0425ecb561526388	652	328
4cf11a41bffe7db701b90153c52a3d58	390	85
4cf180e6a6caadc7252119fb5347e440	654	32
4cf48ef21d1daa46aed6bc6e15e84d0b	430	6
4d073d8715ae97c1950c255bcabe1fae	430	57
4d11f60785ca667f800221881eb09e1a	391	15
4d11f60785ca667f800221881eb09e1a	489	7
